id,title,runtime,budget,revenue,vote_average,vote_count,genres,studios,profit,profit_margin
14362,Out for Justice,91,14.0,39.673161,2.7800000000000002,160,Action,Warner Bros.,25.673161,0.6471165985488275
14375,Romanzo criminale,152,0.818418,4.851244,3.58,20,Drama,Warner Bros.,4.032826,0.8312972919935587
14405,Beverly Hills Chihuahua,91,20.0,149.281606,1.81,256,Comedy,Walt Disney Pictures,129.281606,0.8660250211938368
14411,Sinbad: Legend of the Seven Seas,86,60.0,26.28832,3.2800000000000002,784,Animation,DreamWorks Animation,-33.71168,-1.2823824420883496
14444,The Rugrats Movie,79,30.0,100.491683,2.67,1522,Animation,Paramount Pictures,70.491683,0.7014678319199809
14462,The Manchurian Candidate,129,80.0,96.105964,3.36,3192,Drama,Paramount Pictures,16.105964,0.16758547887829314
14564,Rings,102,25.0,83.08089,2.31,73,Horror,Paramount Pictures,58.08089,0.6990884426009398
14635,The Rookie,127,20.0,75.597042,3.5,2548,Drama,Walt Disney Pictures,55.597042,0.7354393839907122
14869,G.I. Joe: The Rise of Cobra,118,175.0,302.469017,2.83,1852,Action,Paramount Pictures,127.46901700000001,0.42142834417979413
14869,G.I. Joe: The Rise of Cobra,118,175.0,302.469017,2.83,1852,Science Fiction,Paramount Pictures,127.46901700000001,0.42142834417979413
14873,The Jungle Book 2,72,20.0,135.68,2.36,325,Animation,Walt Disney Pictures,115.68,0.8525943396226415
14919,Batman: Mask of the Phantasm,76,6.0,5.617391,3.49,2056,Action,Warner Bros.,-0.3826090000000004,-0.06811151297817802
14919,Batman: Mask of the Phantasm,76,6.0,5.617391,3.49,2056,Animation,Warner Bros.,-0.3826090000000004,-0.06811151297817802
15189,Hotel for Dogs,100,35.0,73.03446,2.69,196,Comedy,DreamWorks SKG,38.034459999999996,0.5207741660580498
15196,Clue,94,15.0,14.643997,3.48,5230,Comedy,Paramount Pictures,-0.3560029999999994,-0.02431050757522003
15301,Twilight Zone: The Movie,101,10.0,29.450919,3.26,543,Horror,Warner Bros.,19.450919,0.6604520218876702
15301,Twilight Zone: The Movie,101,10.0,29.450919,3.26,543,Science Fiction,Warner Bros.,19.450919,0.6604520218876702
15301,Twilight Zone: The Movie,101,10.0,29.450919,3.26,543,Drama,Warner Bros.,19.450919,0.6604520218876702
15357,District 13: Ultimatum,101,15.0,8.786375,3.31,461,Action,Canal+,-6.213625,-0.707188687029634
15417,Every Which Way But Loose,110,5.0,85.0,2.77,654,Action,Warner Bros.,80.0,0.9411764705882353
15417,Every Which Way But Loose,110,5.0,85.0,2.77,654,Romance,Warner Bros.,80.0,0.9411764705882353
15417,Every Which Way But Loose,110,5.0,85.0,2.77,654,Comedy,Warner Bros.,80.0,0.9411764705882353
15487,The Greatest Game Ever Played,120,25.0,15.431177,3.67,485,Drama,Walt Disney Pictures,-9.568823,-0.6200967690280528
15512,Monsters vs Aliens,94,175.0,381.50987,3.19,2109,Animation,DreamWorks Animation,206.50986999999998,0.5412962710506022
15512,Monsters vs Aliens,94,175.0,381.50987,3.19,2109,Science Fiction,DreamWorks Animation,206.50986999999998,0.5412962710506022
15566,Surviving Christmas,91,45.0,14.793624,2.5,270,Romance,DreamWorks SKG,-30.206376,-2.0418510028374386
15566,Surviving Christmas,91,45.0,14.793624,2.5,270,Comedy,DreamWorks SKG,-30.206376,-2.0418510028374386
15613,Fire in the Sky,109,19.885552,19.724334,3.1,387,Horror,Paramount Pictures,-0.16121800000000164,-0.008173558610394736
15613,Fire in the Sky,109,19.885552,19.724334,3.1,387,Drama,Paramount Pictures,-0.16121800000000164,-0.008173558610394736
15655,The Tigger Movie,77,30.0,45.554533,2.91,1018,Animation,Walt Disney Pictures,15.554533,0.3414486325652817
16136,Juice,96,5.0,20.14688,3.34,159,Action,Paramount Pictures,15.14688,0.7518226147175145
16136,Juice,96,5.0,20.14688,3.34,159,Drama,Paramount Pictures,15.14688,0.7518226147175145
16281,Creepshow,120,8.0,21.028755,3.21,2985,Horror,Warner Bros.,13.028755,0.6195685384132347
16281,Creepshow,120,8.0,21.028755,3.21,2985,Comedy,Warner Bros.,13.028755,0.6195685384132347
16340,Rugrats in Paris: The Movie,78,30.0,103.0,2.58,834,Animation,Paramount Pictures,73.0,0.7087378640776699
16340,Rugrats in Paris: The Movie,78,30.0,103.0,2.58,834,Comedy,Paramount Pictures,73.0,0.7087378640776699
16690,Return to Never Land,72,20.0,109.862682,2.79,464,Animation,Walt Disney Pictures,89.862682,0.8179545625875035
16996,17 Again,102,20.0,136.267476,3.1,2478,Comedy,New Line Cinema,116.26747599999999,0.8532298345351315
17130,Crossroads,93,12.0,61.14103,1.8900000000000001,1108,Action,Paramount Pictures,49.14103,0.8037324526590409
17130,Crossroads,93,12.0,61.14103,1.8900000000000001,1108,Romance,Paramount Pictures,49.14103,0.8037324526590409
17130,Crossroads,93,12.0,61.14103,1.8900000000000001,1108,Comedy,Paramount Pictures,49.14103,0.8037324526590409
17130,Crossroads,93,12.0,61.14103,1.8900000000000001,1108,Drama,Paramount Pictures,49.14103,0.8037324526590409
17379,Last Holiday,112,45.0,38.399961,3.35,480,Comedy,Paramount Pictures,-6.600039000000002,-0.17187619018675573
17379,Last Holiday,112,45.0,38.399961,3.35,480,Drama,Paramount Pictures,-6.600039000000002,-0.17187619018675573
17578,The Adventures of Tintin,107,130.0,371.940071,3.51,2437,Animation,Paramount Pictures,241.940071,0.6504813271383174
17609,Antichrist,108,11.0,0.791867,3.42,1402,Horror,Canal+,-10.208133,-12.89122163191546
17609,Antichrist,108,11.0,0.791867,3.42,1402,Drama,Canal+,-10.208133,-12.89122163191546
17689,The Gauntlet,109,5.5,26.414658,3.24,483,Action,Warner Bros.,20.914658,0.7917822748263483
17689,The Gauntlet,109,5.5,26.414658,3.24,483,Drama,Warner Bros.,20.914658,0.7917822748263483
17979,A Christmas Carol,96,200.0,325.233863,3.24,785,Animation,Walt Disney Pictures,125.23386299999999,0.38505788371735444
17979,A Christmas Carol,96,200.0,325.233863,3.24,785,Drama,Walt Disney Pictures,125.23386299999999,0.38505788371735444
18126,Hannah Montana: The Movie,102,35.0,155.545279,2.45,360,Romance,Walt Disney Pictures,120.545279,0.7749851347143747
18126,Hannah Montana: The Movie,102,35.0,155.545279,2.45,360,Comedy,Walt Disney Pictures,120.545279,0.7749851347143747
18126,Hannah Montana: The Movie,102,35.0,155.545279,2.45,360,Drama,Walt Disney Pictures,120.545279,0.7749851347143747
18736,The Lizzie McGuire Movie,94,17.0,55.534455,2.69,765,Comedy,Walt Disney Pictures,38.534455,0.6938837339810033
18785,The Hangover,100,35.0,459.270619,3.64,14731,Comedy,Warner Bros.,424.270619,0.9237922075742451
18823,Clash of the Titans,106,125.0,232.713139,2.75,2120,Action,Warner Bros.,107.71313900000001,0.4628580039049708
18937,Quest for Camelot,86,40.0,38.1725,2.87,730,Animation,Warner Bros.,-1.8275000000000006,-0.04787477896391383
18937,Quest for Camelot,86,40.0,38.1725,2.87,730,Romance,Warner Bros.,-1.8275000000000006,-0.04787477896391383
18937,Quest for Camelot,86,40.0,38.1725,2.87,730,Drama,Warner Bros.,-1.8275000000000006,-0.04787477896391383
19585,G-Force,88,150.0,292.817841,2.35,329,Action,Walt Disney Pictures,142.817841,0.48773613148797174
19585,G-Force,88,150.0,292.817841,2.35,329,Comedy,Walt Disney Pictures,142.817841,0.48773613148797174
19912,The Final Destination,82,40.0,186.167139,2.71,762,Horror,New Line Cinema,146.167139,0.7851393096823602
19995,Avatar,162,237.0,2787.965087,3.66,21924,Action,Lightstorm Entertainment,2550.965087,0.9149917618749578
19995,Avatar,162,237.0,2787.965087,3.66,21924,Science Fiction,Lightstorm Entertainment,2550.965087,0.9149917618749578
20526,TRON: Legacy,125,170.0,400.062763,3.31,4401,Action,Walt Disney Pictures,230.06276300000002,0.575066675225657
20526,TRON: Legacy,125,170.0,400.062763,3.31,4401,Science Fiction,Walt Disney Pictures,230.06276300000002,0.575066675225657
20533,Jonah Hex,80,47.0,10.539,2.36,373,Action,Warner Bros.,-36.461,-3.459626150488661
20533,Jonah Hex,80,47.0,10.539,2.36,373,Drama,Warner Bros.,-36.461,-3.459626150488661
20737,Air Bud,98,3.0,23.144499,2.34,1594,Comedy,Walt Disney Pictures,20.144499,0.8703795662200335
20737,Air Bud,98,3.0,23.144499,2.34,1594,Drama,Walt Disney Pictures,20.144499,0.8703795662200335
20857,Hardball,106,32.0,40.222729,3.11,518,Romance,Paramount Pictures,8.222729000000001,0.20442991324631407
20857,Hardball,106,32.0,40.222729,3.11,518,Comedy,Paramount Pictures,8.222729000000001,0.20442991324631407
22787,Whiteout,101,40.0,12.206028,2.67,237,Action,Warner Bros.,-27.793972,-2.2770693300064524
22825,The Box,115,30.0,33.333531,2.7800000000000002,823,Science Fiction,Warner Bros.,3.3335310000000007,0.1000053369683518
22832,Ninja Assassin,99,40.0,60.462347,3.1,671,Action,Warner Bros.,20.462347,0.3384312388667281
22947,Up in the Air,109,25.0,163.67,3.71,5857,Romance,Paramount Pictures,138.67,0.8472536200892039
22947,Up in the Air,109,25.0,163.67,3.71,5857,Drama,Paramount Pictures,138.67,0.8472536200892039
22949,Old Dogs,88,35.0,92.21931,2.54,240,Comedy,Walt Disney Pictures,57.21930999999999,0.6204699427918079
22954,Invictus,134,60.0,122.233971,3.58,1516,Drama,Warner Bros.,62.233971,0.5091380938609938
22954,Invictus,134,60.0,122.233971,3.58,1516,History,Warner Bros.,62.233971,0.5091380938609938
23082,The Invention of Lying,100,18.5,31.912793,3.23,1544,Romance,Warner Bros.,13.412793,0.42029517754838946
23082,The Invention of Lying,100,18.5,31.912793,3.23,1544,Comedy,Warner Bros.,13.412793,0.42029517754838946
23168,The Town,125,37.0,154.026136,3.75,4149,Drama,Warner Bros.,117.02613600000001,0.7597810283314514
23437,A Nightmare on Elm Street,95,35.0,115.664037,2.58,514,Horror,New Line Cinema,80.664037,0.6973994604736129
23479,The Bad News Bears,102,35.0,35.323292,3.4,1444,Comedy,Paramount Pictures,0.32329200000000213,0.009152374586151316
23629,Sucker Punch,110,82.0,89.792502,2.94,2086,Action,Warner Bros.,7.792501999999999,0.08678343766387085
23742,Cop Out,107,30.0,55.583804,2.69,589,Action,Warner Bros.,25.583804,0.46027443533731516
23742,Cop Out,107,30.0,55.583804,2.69,589,Comedy,Warner Bros.,25.583804,0.46027443533731516
23759,Centurion,97,12.0,6.814789,3.14,498,Action,Warner Bros.,-5.185211,-0.7608762354931311
23759,Centurion,97,12.0,6.814789,3.14,498,Drama,Warner Bros.,-5.185211,-0.7608762354931311
23759,Centurion,97,12.0,6.814789,3.14,498,Action,Canal+,-5.185211,-0.7608762354931311
23759,Centurion,97,12.0,6.814789,3.14,498,Drama,Canal+,-5.185211,-0.7608762354931311
24420,The Time Traveler's Wife,107,39.0,101.229792,3.58,1632,Romance,New Line Cinema,62.229792,0.6147379222116747
24420,The Time Traveler's Wife,107,39.0,101.229792,3.58,1632,Drama,New Line Cinema,62.229792,0.6147379222116747
24428,The Avengers,143,220.0,1519.55791,3.8200000000000003,14967,Action,Marvel Studios,1299.55791,0.8552210491273742
24428,The Avengers,143,220.0,1519.55791,3.8200000000000003,14967,Science Fiction,Marvel Studios,1299.55791,0.8552210491273742
24428,The Avengers,143,220.0,1519.55791,3.8200000000000003,14967,Action,Paramount Pictures,1299.55791,0.8552210491273742
24428,The Avengers,143,220.0,1519.55791,3.8200000000000003,14967,Science Fiction,Paramount Pictures,1299.55791,0.8552210491273742
26389,From Paris with Love,92,52.0,52.826594,3.15,930,Action,Canal+,0.826594,0.0156473082478117
27022,The Sorcerer's Apprentice,109,150.0,215.283742,3.2,1694,Action,Walt Disney Pictures,65.28374199999999,0.30324510988851167
27022,The Sorcerer's Apprentice,109,150.0,215.283742,3.2,1694,Comedy,Walt Disney Pictures,65.28374199999999,0.30324510988851167
27022,The Sorcerer's Apprentice,109,150.0,215.283742,3.2,1694,Drama,Walt Disney Pictures,65.28374199999999,0.30324510988851167
27205,Inception,148,160.0,825.532764,4.16,35297,Action,Warner Bros.,665.532764,0.8061857663592381
27205,Inception,148,160.0,825.532764,4.16,35297,Science Fiction,Warner Bros.,665.532764,0.8061857663592381
28032,Thumbelina,87,28.0,11.373501,2.79,537,Animation,Warner Bros.,-16.626499000000003,-1.4618628863706966
28032,Thumbelina,87,28.0,11.373501,2.79,537,Drama,Warner Bros.,-16.626499000000003,-1.4618628863706966
30497,The Texas Chain Saw Massacre,83,0.085,30.859,3.26,3784,Horror,New Line Cinema,30.774,0.9972455361482874
32856,Valentine's Day,125,52.0,216.485654,2.93,1019,Romance,New Line Cinema,164.485654,0.7597993260098427
32856,Valentine's Day,125,52.0,216.485654,2.93,1019,Comedy,New Line Cinema,164.485654,0.7597993260098427
33273,Cell 211,110,5.7,19.300483,3.77,652,Action,Canal+,13.600483,0.7046706033211708
33273,Cell 211,110,5.7,19.300483,3.77,652,Drama,Canal+,13.600483,0.7046706033211708
33542,Rumble in the Bronx,91,7.5,32.392047,3.4,13324,Action,New Line Cinema,24.892046999999998,0.768461684437541
33542,Rumble in the Bronx,91,7.5,32.392047,3.4,13324,Comedy,New Line Cinema,24.892046999999998,0.768461684437541
34016,She's Out of My League,104,20.0,49.779728,3.26,1080,Romance,DreamWorks SKG,29.779728,0.5982300264878908
34016,She's Out of My League,104,20.0,49.779728,3.26,1080,Comedy,DreamWorks SKG,29.779728,0.5982300264878908
34584,The NeverEnding Story,102,27.0,20.158808,3.5,12023,Drama,Warner Bros.,-6.8411919999999995,-0.3393649068933044
34636,The Neverending Story II: The Next Chapter,89,32.0,16.283667,2.48,2365,Drama,Warner Bros.,-15.716332999999999,-0.9651593219144065
34813,The Losers,97,25.0,23.58,3.18,637,Action,Warner Bros.,-1.4200000000000017,-0.060220525869380905
36586,Blade II,117,54.0,155.010032,3.12,6840,Action,New Line Cinema,101.010032,0.6516354502784697
36586,Blade II,117,54.0,155.010032,3.12,6840,Horror,New Line Cinema,101.010032,0.6516354502784697
36593,The Naked Gun 33⅓: The Final Insult,83,30.0,51.132598,2.96,16676,Comedy,Paramount Pictures,21.132598,0.4132901285399189
36647,Blade,120,45.0,131.18353,3.35,14061,Action,New Line Cinema,86.18352999999999,0.6569691332440893
36647,Blade,120,45.0,131.18353,3.35,14061,Horror,New Line Cinema,86.18352999999999,0.6569691332440893
36648,Blade: Trinity,123,65.0,128.905366,2.94,3252,Action,New Line Cinema,63.90536599999999,0.4957541177921173
36648,Blade: Trinity,123,65.0,128.905366,2.94,3252,Horror,New Line Cinema,63.90536599999999,0.4957541177921173
36648,Blade: Trinity,123,65.0,128.905366,2.94,3252,Science Fiction,New Line Cinema,63.90536599999999,0.4957541177921173
36955,True Lies,141,115.0,378.882411,3.5,50168,Action,Lightstorm Entertainment,263.882411,0.6964757490418313
37094,Falling Down,113,25.0,40.903593,3.6,7530,Drama,Warner Bros.,15.903593,0.38880674859052117
37094,Falling Down,113,25.0,40.903593,3.6,7530,Drama,Canal+,15.903593,0.38880674859052117
37135,Tarzan,88,150.0,448.0,3.47,7012,Animation,Walt Disney Pictures,298.0,0.6651785714285714
37135,Tarzan,88,150.0,448.0,3.47,7012,Drama,Walt Disney Pictures,298.0,0.6651785714285714
37136,The Naked Gun: From the Files of Police Squad!,85,12.0,78.756177,3.58,9025,Comedy,Paramount Pictures,66.756177,0.8476309991532474
37137,The Naked Gun 2½: The Smell of Fear,85,23.0,86.930411,3.19,5607,Comedy,Paramount Pictures,63.93041100000001,0.7354205538036626
37165,The Truman Show,103,60.0,264.118201,3.84,33182,Comedy,Paramount Pictures,204.118201,0.7728289842470948
37165,The Truman Show,103,60.0,264.118201,3.84,33182,Drama,Paramount Pictures,204.118201,0.7728289842470948
37233,The Firm,154,42.0,270.248367,3.5,27360,Drama,Paramount Pictures,228.24836699999997,0.8445874050369377
37686,Super 8,112,50.0,260.095987,3.5,3971,Science Fiction,Paramount Pictures,210.09598699999998,0.8077632777932864
37786,Sex and the City 2,146,100.0,288.347692,2.32,671,Romance,New Line Cinema,188.347692,0.65319646116675
37786,Sex and the City 2,146,100.0,288.347692,2.32,671,Comedy,New Line Cinema,188.347692,0.65319646116675
37786,Sex and the City 2,146,100.0,288.347692,2.32,671,Drama,New Line Cinema,188.347692,0.65319646116675
37933,Tales from Earthsea,115,22.0,68.0,3.1,275,Animation,Walt Disney Pictures,46.0,0.6764705882352942
37933,Tales from Earthsea,115,22.0,68.0,3.1,275,Science Fiction,Walt Disney Pictures,46.0,0.6764705882352942
38055,Megamind,95,130.0,321.887208,3.59,4403,Animation,DreamWorks Animation,191.887208,0.5961318226724934
38055,Megamind,95,130.0,321.887208,3.59,4403,Science Fiction,DreamWorks Animation,191.887208,0.5961318226724934
38055,Megamind,95,130.0,321.887208,3.59,4403,Comedy,DreamWorks Animation,191.887208,0.5961318226724934
38055,Megamind,95,130.0,321.887208,3.59,4403,Action,DreamWorks Animation,191.887208,0.5961318226724934
38073,Going the Distance,102,32.0,42.045846,3.18,347,Romance,New Line Cinema,10.045845999999997,0.23892600472351058
38073,Going the Distance,102,32.0,42.045846,3.18,347,Comedy,New Line Cinema,10.045845999999997,0.23892600472351058
38073,Going the Distance,102,32.0,42.045846,3.18,347,Drama,New Line Cinema,10.045845999999997,0.23892600472351058
38356,Transformers: Dark of the Moon,154,195.0,1123.746996,2.77,2461,Action,Paramount Pictures,928.7469960000001,0.8264733959742661
38356,Transformers: Dark of the Moon,154,195.0,1123.746996,2.77,2461,Science Fiction,Paramount Pictures,928.7469960000001,0.8264733959742661
38356,Transformers: Dark of the Moon,154,195.0,1123.746996,2.77,2461,Action,Hasbro Studios,928.7469960000001,0.8264733959742661
38356,Transformers: Dark of the Moon,154,195.0,1123.746996,2.77,2461,Science Fiction,Hasbro Studios,928.7469960000001,0.8264733959742661
38757,Tangled,100,260.0,591.794936,3.77,6394,Animation,Walt Disney Pictures,331.794936,0.5606586265212651
38778,Dinner for Schmucks,114,69.0,86.387857,2.87,1141,Comedy,DreamWorks SKG,17.387856999999997,0.20127663312680621
38778,Dinner for Schmucks,114,69.0,86.387857,2.87,1141,Comedy,Paramount Pictures,17.387856999999997,0.20127663312680621
38985,Sorcerer,121,22.0,12.0,3.75,157,Action,Paramount Pictures,-10.0,-0.8333333333333334
39254,Real Steel,127,110.0,299.268508,3.3,2128,Action,DreamWorks SKG,189.268508,0.6324371022693774
39254,Real Steel,127,110.0,299.268508,3.3,2128,Science Fiction,DreamWorks SKG,189.268508,0.6324371022693774
39254,Real Steel,127,110.0,299.268508,3.3,2128,Drama,DreamWorks SKG,189.268508,0.6324371022693774
39451,Little Fockers,98,100.0,310.650585,2.73,981,Romance,Paramount Pictures,210.65058499999998,0.6780949245596946
39451,Little Fockers,98,100.0,310.650585,2.73,981,Comedy,Paramount Pictures,210.65058499999998,0.6780949245596946
39486,Secretariat,123,35.0,60.251371,3.7199999999999998,499,Drama,Walt Disney Pictures,25.251371,0.41910035540934
39538,Contagion,106,60.0,137.551594,3.48,2049,Science Fiction,Warner Bros.,77.551594,0.5638000385513525
39538,Contagion,106,60.0,137.551594,3.48,2049,Drama,Warner Bros.,77.551594,0.5638000385513525
41201,The Illusionist,80,18.0,5.602431,3.69,568,Animation,Canal+,-12.397569,-2.2128909753640875
41201,The Illusionist,80,18.0,5.602431,3.69,568,Drama,Canal+,-12.397569,-2.2128909753640875
41216,Legend of the Guardians: The Owls of Ga'Hoole,97,80.0,140.07339,3.21,858,Animation,Warner Bros.,60.07338999999999,0.42887082264518617
41436,Paranormal Activity 2,91,3.0,177.512032,2.8200000000000003,786,Horror,Paramount Pictures,174.512032,0.9830997371490852
41733,Due Date,95,65.0,211.780824,3.17,1951,Comedy,Warner Bros.,146.780824,0.693078916342303
41733,Due Date,95,65.0,211.780824,3.17,1951,Drama,Warner Bros.,146.780824,0.693078916342303
44115,127 Hours,94,18.0,35.69292,3.65,5533,Drama,Warner Bros.,17.69292,0.4956983065549134
44264,True Grit,110,38.0,252.276927,3.8,6671,Drama,Paramount Pictures,214.276927,0.8493718769612252
44603,Hereafter,129,50.0,105.197635,3.09,539,Drama,Warner Bros.,55.197635000000005,0.5247041437766163
